sex,age,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Female,51,98642.0,101490.0,105306.19047619044,110140.28571428565,113350.28571428565,114668.57142857142,116398.76190476186,115274.1366646667,115537.00212985548,115882.3800319898,114369.36353669502,115664.9405341194,115158.76344072647,114369.51953784429,114673.08127236423,115745.84832309421,117129.5394530806,118227.4502607442,120226.22974612868,126905.62129985627,129725.22482985287,130611.97823516521,130664.823842288,129821.7096187431,129379.65517641362,131964.43908897223,132458.62394546,132522.9314560296,133846.53760238003,132070.47679416087,131285.04525593063,131030.13839201428,129404.78445242201,127651.24854030862,127596.44694558327,127177.17494714921,127502.6701950792,128359.99467345327,127571.14187523382,127589.61742600886
Female,26,168102.0,167506.57142857142,167179.33333333326,168719.90476190468,164924.28571428565,160794.66666666663,157742.4761904761,155161.80334752408,153182.1581892062,153178.74924140808,153078.42543452122,153568.63565157965,155085.16321887128,153991.06866298866,154194.39025692642,153227.9384088918,152357.835591365,151394.715403933,154384.66427936283,157100.89884179403,158899.09197585803,162005.43027493788,165239.83071676345,170000.4195319014,170413.91885149962,172515.1715233324,175422.4638625734,176924.22605232484,173760.68277727588,171381.47429811204,170926.62400811102,171605.83348286507,169150.67844658665,168875.073668362,169154.97979560104,169349.8387633072,169488.7776746748,169696.37424425507,169937.32065648545,170149.06451957382
Female,72,47112.0,46894.09523809522,43226.19047619044,46934.19047619044,50242.28571428565,51308.380952380874,51694.380952380874,54840.072446065635,64542.3770957477,61240.40626549207,59780.188587783814,59787.53339397567,58967.150392446805,60236.85158166727,61160.516901621435,62826.10146201788,63694.78352473825,66049.50318209446,67902.33465109802,70420.93713786305,72563.73187307167,75616.28481232043,77499.79543895909,80037.31932898221,83418.92928043689,85254.0646331848,86323.37139433667,87476.61578519401,86884.64013945239,86974.01433593666,87273.6123828972,86219.99351286261,87312.10748891185,86904.39434129524,86193.30532672585,86154.05706536847,86790.3784725324,87580.01647327023,88288.37678615408,89769.32186990522
Female,19,96810.0,91086.38095238087,88278.38095238087,87192.57142857142,87952.66666666663,87806.76190476186,85874.38095238087,89344.22244627608,89850.37249003406,89497.50193686388,88497.73920638047,91962.49581459642,93543.69282051141,95508.2792988848,99163.67153247382,102009.93679224761,106370.44676303801,106872.48285364601,108625.5932693698,111189.99614435647,113064.72115316549,110307.82437535061,107622.93469151948,107523.17222353927,108221.89691566207,106485.2768737053,105858.90302918063,106154.9620681484,106392.76870062949,106578.18085879729,106819.04957611344,107084.05603586666,107323.8334773604,107526.6021012676,107730.35847066503,107933.68144828768,108135.05919206061,108374.7039295935,108665.2580461411,109002.54029560168
Female,35,138072.0,140196.3809523809,144707.04761904763,154291.4285714285,158530.19047619042,159064.76190476184,158849.33333333326,157346.45900517204,155747.42294891644,159194.33413846232,159921.7018783192,159993.02122101228,161808.27956062346,159087.3978195094,157724.06472533062,157448.69568851666,155285.63954516442,153103.89543465845,153023.14191531687,152536.69533766306,152922.43235296127,154086.22977967723,153074.46706331123,153051.77873059845,152087.4377752886,151336.42933219328,150605.34821040044,152908.6584163146,155261.10344354907,156638.58992428487,158983.57843175466,161590.6269392786,165404.82019465527,165686.55467136743,167416.29806641687,169766.5175330292,170862.57534555646,168326.99346961427,166503.94178547402,166084.53433931625
Male,32,165340.0,170340.66666666663,174397.14285714284,174337.71428571426,176720.4761904761,177346.95238095237,179666.8571428571,178764.5742916643,174903.33406270767,178640.07012783084,176398.61786890333,176688.92469487624,176221.41887480102,173263.25618428702,171798.04692473664,174304.42486155144,173803.04391592063,175359.65861896623,175863.9368998892,174482.49175342824,174649.41086063746,173901.82363411947,172751.3201432728,172066.83545455284,174647.9402676081,177060.66941563002,179065.98025693407,181737.0690859237,185073.2771913714,188849.46733004448,189031.7533264262,191145.04007680248,193595.12617713324,194494.9024488951,191951.039089572,190043.6724529176,189700.82872771856,190227.46358613647,187873.49639499403,187724.07707165822
Male,49,102660.0,106424.28571428565,110246.28571428565,111950.38095238087,113724.57142857142,115810.9523809523,116096.9523809523,115276.6076499267,117268.47365924242,118682.19533715345,119771.74418906601,119395.8014879417,118507.15196637041,119851.40984734648,120893.72135556748,123495.84121541242,126755.97905434723,132263.72874690447,136535.9437575286,138431.4889616056,136991.9164156996,138700.05970239846,139840.34372449422,142896.75929728587,142292.85358587245,140986.26420580703,143022.11668682162,141457.78228000243,141862.41379261628,141717.72754522122,139747.25568848086,138451.51905075862,139757.40826210403,139295.79569076622,140194.48290443007,140650.35060640465,139632.9577373339,139696.74468246062,139079.99922294903,138232.4816042682
Male,77,31574.0,32232.0,33640.09523809522,33668.09523809522,34604.0,35146.0,34870.0,31439.83310140823,33303.60781712405,35887.15287130281,37936.686013123865,38163.48195040402,40243.18110554328,49098.905252094206,45856.0766870365,44443.734765840476,44265.69885362081,44190.47652935868,44512.2090196285,45785.535374594045,46643.63081146008,48642.849384426256,50825.84943400188,51932.82498843522,54168.4164109448,55959.211320292205,57853.269348079644,59661.27461294965,60930.49815620722,63058.39780907409,65264.542826230056,65870.69377589763,66864.53795701462,67833.3890671554,67800.05109394442,67636.78816013265,68494.59918044021,69403.52632702002,69939.82840797803,69727.5748061349
Male,28,169684.0,169558.4761904761,174301.04761904763,173481.61904761902,169234.19047619042,173026.76190476184,167308.66666666663,167296.1857354201,166673.655687926,163526.45289783046,162341.1623154006,165568.66716900427,165122.8797352895,167073.3507530546,167449.9482132176,166087.47142108565,166463.18778426427,165843.33195852244,164747.75722383324,163906.74051909003,166665.93655920628,169136.73307293863,171457.17772593326,174363.39491559268,177917.6766477158,181922.2584454929,182120.25563075606,184414.90645234464,187025.5430120156,188035.54686110865,185298.06917399663,183259.48686336807,182897.538533131,183480.30782342225,180973.74743109423,180834.52149630786,181108.56438117562,181302.86912570547,181444.78278340006,181650.24577866745
Male,20,103910.0,96786.28571428565,93806.57142857142,95518.76190476186,95444.9523809523,96642.9523809523,94222.76190476186,93375.67981261603,96195.83640007043,96926.14948176422,96526.87638729281,95117.78388903083,97753.34185579146,99606.29957590482,102930.54123742267,106103.21769282944,109403.08574685785,113093.71349202743,113309.20728775283,115800.82375821302,118244.41560386948,119424.99798576007,116744.04804570306,114714.02688274384,114396.0032749032,115093.14467894688,112723.25531265084,112722.75610675466,113016.87185628364,113253.70928905928,113438.38123098647,113678.58621200707,113942.75887058239,114181.16065470169,114383.5683559096,114586.67053390961,114789.10786058806,114991.18963614723,115231.15013561881,115523.027712652
Male,84,17150.0,17410.0,18310.09523809523,19826.0,19764.0,20630.09523809522,20506.28571428566,20892.73673515748,21480.663470796855,22223.116104939465,22276.30942717208,23139.456247503836,23620.235919762476,23568.711190276874,21468.11017629608,22872.284460735653,24818.789390066842,26381.658847755665,26708.748469495607,28277.939778300464,34614.4418311352,32524.70733883764,31646.80631708166,31632.355600224408,31668.828017752843,32017.80235623903,33034.8094899883,33754.92958774368,35284.92967299003,36966.98389611403,37897.896574948216,39650.15194127022,41067.002770737075,42571.54688554841,44050.23267216,45115.78769421423,46835.14977925125,48602.0113982244,49203.015421401826,50075.22726806601
Female,12,88794.0,89092.0,88230.19047619044,87910.38095238087,92398.4761904761,94388.4761904761,97100.4761904761,101896.50484360027,105337.75380956783,110699.58695168281,111377.40777516142,113373.28324156086,116293.72298555623,118904.85421993092,115534.85438111547,112038.56317410186,112074.22700195502,112933.86581756768,111080.30069764263,110097.07764979865,110497.75758907768,110812.45609417904,111060.32340607845,111373.49754748246,111714.76734102768,112022.99011409387,112287.5164947478,112548.5743070986,112809.79724055745,113063.38763751303,113353.45729443488,113693.1722640604,114080.39928449308,114521.27833673269,115020.79730699924,115583.93139829987,116204.59716344987,116880.30133254346,117600.69415906083,118410.2184357968
Female,29,173484.0,173542.8571428571,170841.33333333326,174156.0952380952,174986.66666666663,173285.4285714285,173083.14285714284,169198.83000615746,166950.97940211723,166848.2481884528,164357.11766533126,162107.10847775542,162064.90638522664,161701.77312066162,162141.5886146153,163545.15739778202,162436.76417033968,162477.98456339608,161434.6940046072,160567.59907499363,159670.7540016176,162425.62948918907,165101.59062615584,166761.91297694063,169610.43054782727,172685.79679182282,177185.96945184263,177559.77293747367,179572.93556514045,182329.487631009,183688.6207853793,180689.40307897647,178485.21622309842,178012.8880884941,178641.97139842866,176271.66758309703,176051.73213149144,176307.60609132485,176483.85733775626,176606.3760507083
Female,34,142628.0,146646.66666666663,156709.04761904763,161447.80952380947,163040.3809523809,162795.33333333326,160207.5238095238,158396.93338845923,161957.14964350767,162702.95588814165,162777.48669829883,164660.14204797833,161803.9361616507,160351.18448956907,160084.67210199422,157863.7126727736,155651.88504440567,155573.10252227625,155090.96044401423,155485.98574741767,156686.30018665083,155654.81355671087,155632.90309966984,154647.47871906,153874.81888782504,153117.1571486348,155489.49871388488,157901.54167980584,159322.41184047848,161744.89074909,164430.1084665644,168356.5722317272,168653.40773608323,170430.5189132608,172847.8284824758,173983.7709548454,171370.75656780906,169487.94737571606,169056.78624916764,169600.77755217
Female,84,25974.0,26762.0,27368.0,29058.0,28256.09523809522,28118.09523809522,28040.09523809522,27871.76304244461,29458.91102472246,29958.003370700004,30290.533421961805,31272.286097007673,31555.16412683762,31296.520830072284,29297.07672981709,31689.620710091673,34156.433347919214,35117.39292589247,35639.99413731863,37842.119762491275,44633.653661035656,42567.50877734786,41647.8493713378,41759.600131350686,41306.47354919287,42275.91162614504,43015.946874016634,44285.903070637425,44997.73824232405,46723.76027565749,48179.38662014087,50115.102294841854,51724.574780560244,53988.18919842123,55537.24475052365,57470.53963633062,59998.75690873142,61473.80104835923,62428.249731500255,63404.573017689654
Female,55,82846.0,85122.19047619044,88570.38095238087,91544.76190476186,96122.85714285707,98876.85714285707,102408.85714285707,107079.9637061714,109571.21185370127,110878.56974424084,112446.65570677181,111421.85009702167,111603.76248139584,111936.15449803864,110474.38308078187,111748.4117948364,111220.46175682062,110391.59252680704,110564.38209305606,111533.30743350244,112766.5511237056,113773.50487215746,115676.68277045523,121944.7714843471,124657.29920511207,125491.72657765241,125515.00103063724,124758.29264314163,124443.54656173728,126913.8732597921,127379.78732376621,127444.86134349066,128705.77993231962,127049.52289125489,126336.20654454223,126097.9300833203,124560.31856464062,122886.6413174539,122847.06734842379,122447.63419576862
Female,43,120776.0,121308.28571428565,120067.0476190476,121511.42857142849,121971.71428571425,121366.38095238087,121928.57142857142,123263.05586127841,125032.29301214326,126355.90693104127,128582.30816574169,136215.9594011741,139236.11046594626,140232.05222531225,140366.90753146724,139323.26372661942,138546.34996572247,141396.78890592832,141968.58680316352,142029.46742036066,143502.2008404856,141438.9145296158,140475.85352532263,140199.45419725764,138390.17314881666,136475.32915581125,136400.7478330501,135950.0136227561,136288.98788833228,137241.45523939608,136372.78526373603,136370.40067877003,135562.28041690242,134954.77748282286,134383.59349614062,136289.10445523605,138263.00745070705,139385.2537351212,141286.7029608226,143429.2115446078
Male,85,15162.0,15610.0,15844.0,16814.09523809523,18002.0,18016.0,18784.09523809523,18697.548981503984,19078.83431022326,19654.877854843624,20361.477913303264,20444.107782872874,21266.45432564702,21735.894143516205,21715.025851298637,19815.640856446043,21134.628291056448,22970.66072512421,24443.05194648322,24777.7385052715,26252.64509785149,32161.495294959677,30255.378875387258,29458.51713394901,29468.965524455678,29520.62119336987,29868.471091076637,30837.934838252055,31531.044744295876,32978.815985122244,34572.036570757475,35465.13008394706,37134.30320048885,38483.95892778023,39919.38780816827,41334.29048514248,42363.41760771908,44009.62045225881,45695.45385787302,46291.18527819805
Male,22,122140.0,119158.28571428565,115700.57142857142,110202.85714285707,110061.14285714283,112343.33333333327,109973.23809523805,113005.23821527588,112421.14652698027,111431.43150878321,113139.26757277283,113341.54238322581,112744.89669193869,111570.5228989697,114261.78466950063,116313.31579771847,119254.06448735221,122286.48806983265,125659.94072807045,129446.55648903767,129625.44634151322,132029.57075199127,134525.78798906264,135647.8538217721,132960.9746281426,130969.80559996821,130642.24994790702,131299.45725070342,128902.13839995227,128870.72114520903,129149.92626332943,129371.47573854323,129540.53011448463,129767.22039376889,130019.20972048808,130245.87306488288,130434.35767197181,130624.6342374472,130813.49266213746,131003.13662321307
Male,64,69802.0,64502.28571428565,62244.57142857141,61714.66666666663,61780.76190476185,62121.428571428485,64001.23809523805,65105.209392417055,67991.6609666768,71068.62629462726,72458.4704350007,75492.6474187336,77982.12686726302,80578.62581159826,82903.79526650821,84525.34979716645,87350.19236851219,90364.756055418,90944.48575770667,92220.931352563,93429.38803117946,93281.62373076948,92813.48967606368,93987.82677153009,95064.91538391483,95708.71911835906,95298.03235762441,94501.45866973302,95385.47456534364,95998.83083081941,97797.38895098947,100210.837735293,104378.85680702628,107568.42698385642,109019.02921994786,108042.91848892202,109532.0704638708,110572.87842667778,112903.73271870546,112509.96000919887
Female,40,125560.0,125386.28571428565,124872.9523809523,125339.42857142849,127581.80952380947,129599.90476190468,131042.0,133394.97678718963,141610.85148950043,144728.16900277283,145794.4595413023,145973.46457414667,144807.65018489741,143828.89388846146,146849.24113591827,147473.73544217687,147534.44675303926,149097.6545733983,146858.67804841808,145791.87553716789,145509.66640777682,143595.43115942305,141592.56561233505,141511.7759225144,141042.66831497021,141393.42955685558,142406.6161994246,141493.3915727709,141480.03679360665,140621.7468558611,139969.9511151586,139351.3094720522,141370.74325993005,143457.8400161914,144654.51481199643,146684.25253687165,148963.2011194958,152301.57204680148,152527.1512432072,154053.98476430442
Female,75,42496.0,42922.09523809522,44018.19047619044,44564.19047619044,44030.28571428565,40862.380952380874,44004.28571428565,47211.20249082867,48290.294303422226,48767.848978089445,51716.71265350643,60852.07414044661,57794.38656406083,56433.45827792401,56455.15263498528,55707.96848332783,56915.546270600214,57798.68824306849,59386.01296981763,60216.59987016163,62444.899745670446,64220.58913411867,66620.123420974,68651.83990760244,71544.445524855,73369.72052799366,75782.75263264167,78989.88875873524,80749.310571865,81794.42437416443,82907.72186577809,82387.12097897806,82489.75750814847,82801.45590180041,81829.95646022906,82902.9839254612,82532.09810345525,81870.22609248289,81833.47815324945,82447.2534131317
Male,61,64872.0,64218.09523809522,64796.76190476185,66850.85714285707,68447.0476190476,71783.14285714283,75293.14285714283,76753.08709585924,79994.96978795147,82694.2203286262,85497.14282533104,87952.45136387102,89680.29574088108,92696.76737616141,95946.427833043,96516.60417381846,97888.71436473509,99180.2666134171,99035.31600826362,98492.62369587524,99783.63204872327,100921.58329770388,101627.53870775705,101184.96172292663,100334.38123170868,101286.0531828173,101956.11268498827,103895.49895133082,106478.57864107043,110928.95691793245,114351.88137429267,115894.8583321978,114821.06271274763,116375.04826235647,117454.23286642108,119934.59736421407,119489.9208397397,118664.26944774941,120295.91956669741,119017.00700639529
Male,50,100040.0,101712.19047619044,105924.4761904761,109944.4761904761,111514.57142857142,113332.76190476186,114938.9523809523,115013.03368089584,114217.51127418265,116126.11825369782,117510.35355406128,118555.4010396043,118159.0771146957,117264.56989186705,118564.90566260528,119562.08367675604,122094.1450248617,125289.71973609243,130698.8800123606,134895.5057965131,136759.54863979056,135351.2943825631,137048.86598684703,138187.18848191883,141190.81043065185,140600.02226591142,139343.57912798304,141339.1502712624,139796.52871526167,140200.88456641522,140066.06115823126,138131.59505560983,136852.3504687374,138131.3368659846,137674.90784966282,138558.50599989746,139011.142966122,138010.3224223237,138077.16621022258,137470.30113331767
Male,24,143016.0,144760.57142857142,140498.95238095228,138697.23809523805,138133.5238095238,133793.80952380947,130113.52380952382,134613.08993649547,134293.6436759163,136863.50737657567,136837.73793299243,135659.75938863604,136594.9216410752,136360.73093499604,135514.2017654422,134485.69426285144,137300.7923325324,139619.26018173262,142330.66330738546,145381.24840701884,148950.99572569868,152961.78614659485,153148.5049162744,155564.4953337676,158197.864943144,159303.9906020002,156503.9160821045,154441.329305615,154085.29609642443,154725.5296115274,152203.17220440763,152123.67400996428,152406.71159378928,152620.77478579566,152781.77221470844,153005.4628512933,153254.6799098393,153478.24544798327,153659.342764518,153841.6035189454
Male,21,111356.0,108528.28571428565,101170.57142857142,99268.85714285707,102865.0476190476,101547.23809523805,102464.9523809523,101480.65021024607,100581.76126876383,102878.69462450428,103365.13916982428,102882.82661538088,101593.91966584382,104223.566635183,106138.79885284482,109247.98783088567,112316.73933132007,115602.89815565181,119289.27275283102,119480.02308861983,121902.93437769005,124339.80099691052,125478.90978686261,122831.75184810343,120849.0384793776,120534.03625969082,121207.61077878445,118856.9138203802,118843.29399575348,119126.11867297946,119352.70534394,119527.88480474464,119758.6800899099,120013.99432670043,120243.91599123282,120437.506233939,120632.97795618029,120827.17957218684,121021.56405686846,121256.24561013604
Male,67,50750.0,50466.19047619044,52838.380952380874,65224.57142857141,60484.85714285707,58261.142857142826,57997.047619047604,57801.84681227687,58069.828704170286,59679.65395987709,60706.770540624086,63338.243528761006,66167.51817566849,67475.46134997741,70290.43863100329,72573.39449817405,74965.5815479589,77147.07185434326,78661.03709603289,81289.46517688362,84070.28291915721,84651.63020357366,85834.94978577463,86961.49804339166,86827.56844347247,86432.51205052286,87494.71962975885,88516.06196778525,89112.22496399183,88738.65747510141,88007.82878412765,88827.54785767104,89393.54628837726,91056.79647965368,93298.42380748942,97173.36132239946,100125.36590855478,101482.31356770707,100607.80445030826,102025.5182366608
Male,69,42194.0,45850.19047619044,48276.28571428565,48144.476190476096,50700.66666666663,62274.85714285707,57752.952380952294,55793.07576893928,55447.58520928447,55264.799450149025,55541.503533372605,57075.74357780807,58060.91788707924,60551.67194243561,63240.747010811276,64499.852613564406,67183.36280253922,69346.86702015149,71628.8436182604,73731.63578598846,75188.54576779624,77706.21118546862,80356.68122122547,80943.393813509,82080.69620904166,83165.51319605147,83042.64764145561,82690.73109718421,83695.85922888486,84690.13914622726,85261.77556622749,84913.01261247683,84227.09660186229,85015.34841771288,85556.70389024648,87147.09800643484,89296.11861183684,93007.16791617646,95830.38122396704,97139.42934983005
Female,20,102110.0,98644.19047619044,93576.57142857142,91146.57142857142,91006.76190476186,90402.85714285707,90266.76190476186,89650.28504289985,92418.67020386865,92622.90113781538,92234.36916040603,91324.39463462184,94498.68850765706,96191.61648707968,97990.5500896996,101341.00203603425,104085.33285524344,108255.90030990567,108700.28744766381,110425.62731243024,112934.48152017983,114611.84559763708,111966.00954440847,109506.81893246746,109357.64488952006,110022.14624380927,108256.74175923588,107742.58884564845,108010.4702288798,108227.1946227783,108393.91914426646,108615.5735307982,108861.11041601287,109083.07537314907,109269.00150403648,109457.22205624168,109645.43930065147,109832.03562392882,110060.30442783207,110341.35756193922
Female,16,89914.0,89654.09523809521,91470.19047619044,91214.19047619044,90934.19047619044,91178.19047619044,90710.28571428565,89377.53789023563,93776.92732025168,95226.94067169685,97675.62106347659,102222.34919531002,105509.6193587416,110635.34217944124,111261.98943225603,113201.61516140624,116019.7332486485,118461.39054982678,115258.7759137881,111947.62270803445,111974.42277852364,112784.8041290956,110999.59216910423,110083.37100100724,110460.66186188906,110758.44769381001,110993.53073005247,111290.1177030295,111613.86804346307,111906.74220112024,112157.60543173022,112406.21149426249,112654.62972385024,112897.10267687248,113175.34609758407,113502.51035039246,113876.36156515268,114301.61055343263,114784.97474028349,115328.45102850726
Female,13,89332.0,89024.0,89376.0,88750.19047619044,88384.38095238087,92646.4761904761,94396.4761904761,96951.5778652574,101682.15135036569,105083.51472802387,110379.01406324227,111047.45875958585,113028.11141325362,115918.72119384163,118488.18145031205,115159.66887532602,111711.05057790063,111743.32958471947,112588.83176808179,110753.14473559501,109787.9882610715,110182.02068945067,110492.37669855922,110737.0288213891,111045.68015606102,111382.10035396865,111686.52054185464,111947.41112077342,112204.86708592443,112462.7231500906,112713.43586212228,113000.29044056823,113336.2463431026,113719.82459641223,114156.20794634966,114651.35888448884,115208.8257263268,115823.74448526965,116492.71755977426,117205.86264293044
Female,54,85698.0,89094.19047619044,92182.57142857142,96804.66666666663,99690.66666666663,103414.85714285707,108160.76190476186,110696.5073105622,112025.80011247942,113620.60592306127,112571.28066316125,112773.73327223143,113108.10609998129,111632.09977820204,112914.4854478091,112390.58820991305,111568.98938888407,111772.25823515863,112766.55270814104,114036.16121884459,115065.87276774488,116994.74346309004,123369.39590466223,126112.14322638963,126960.36202885701,126989.74579568746,126212.14697042809,125867.5396857748,128367.95477165724,128841.78748792065,128906.66017378683,130183.43889861679,128496.330655284,127764.71046777684,127521.68055197285,125961.01153163562,124265.61833368402,124222.55213821263,123816.82872558129,124143.05167399545
Female,36,134252.0,136116.0952380952,138364.4761904761,142331.14285714284,151923.5238095238,155420.28571428565,155778.76190476184,156002.2970052476,154590.3310216255,153158.475476128,156501.10162551887,157211.0581436483,157279.6632817824,159032.87885453622,156432.99971095566,155145.9883678961,154865.75522023404,152757.35252659323,150610.1315886163,150527.96289484864,150041.04630856487,150419.04073071084,151548.03702228348,150557.22440896888,150534.9461917031,149593.12501404042,148863.54734036408,148158.85730461424,150396.73465378425,152690.97595235147,154025.91859667358,156298.15988613022,158830.53762058305,162536.40104672418,162804.45510596447,164488.42912439146,166773.86402207846,167832.78144615423,165370.88650356844,163604.45473655433
Male,68,47142.0,49404.09523809522,49322.28571428565,51732.476190476096,63704.66666666663,59150.952380952294,57073.142857142826,56709.336168912014,56520.30614025146,56792.61691311782,58363.987525706485,59368.870062821676,61928.8238654189,64687.06936672887,65972.93293126063,68722.34994311546,70942.87166077425,73278.38353524686,75419.2030842093,76904.77084253082,79475.87680623583,82189.22520442927,82774.15054011825,83932.29954878906,85038.83031633045,84909.32998006548,84536.75971231703,85570.20578380505,86577.58149102321,87159.40550539267,86799.23177127904,86089.44722780462,86893.85949860082,87447.43801246188,89073.10383839882,91267.21489742665,95059.01241462526,97945.21864222025,99277.58316311662,98435.0505418706
Female,22,123156.0,121218.38095238087,118554.76190476186,115306.9523809523,112919.33333333327,109189.33333333327,108969.14285714283,109458.19866565222,110571.83312145228,109764.65878051062,111073.19908736608,110729.21923222044,110160.32498392188,109275.79288519721,112321.56559878687,114435.4468237875,116206.0935340435,119384.7435535627,122274.45568107389,126636.4340245778,127040.25578537083,128895.35645640465,131548.67862992157,133108.96343717305,130289.38176430762,127938.10492109525,127687.00717113426,128351.73443582686,126315.73264162405,125936.00873626041,126195.7409333397,126399.98780814226,126553.50599359346,126766.13199639664,127005.61851841744,127220.89587119264,127395.90867421322,127574.1595156944,127751.1779223573,127929.1974292229
Male,54,83168.0,87014.28571428565,90998.4761904761,94852.4761904761,97244.66666666663,99572.85714285707,103174.85714285707,106977.59944837482,107492.53723800345,109117.02187436701,110612.70389039001,110562.21115634267,109855.53851266006,111492.56620411083,112776.63455118905,113669.09402723724,113221.10666512944,112314.80907464706,113462.68065476604,114313.3208942906,116602.34071798943,119567.5201700532,124621.65334898041,128542.05296515045,130287.0837501977,129004.82487605764,130662.7160969073,131792.7320426334,134604.11421755943,134061.84087116004,132982.0765168118,134835.85784642323,133379.16218672087,133783.39314865688,133684.4179098041,131881.65440715727,130669.09955851924,131856.14730430042,131424.6939179962,132259.23232728627
Male,88,9716.0,10144.0,10170.0,10600.0,11020.0,11362.0,11920.09523809523,12737.112831103903,12634.921324074607,13093.792571031609,13124.924415964164,13474.988630585387,13980.51706910012,14550.697005605085,14712.41999050209,15375.119726540823,15796.698078841528,15850.955429808528,14556.453413672702,15592.565129142122,17037.009993795786,18210.577460065462,18540.052602374362,19702.92106393781,24215.292228836875,22870.48441327366,22334.23217177006,22402.098457992048,22492.35196261105,22826.756420335063,23627.067908109057,24217.273799087292,25390.649257152094,26681.424826431277,27444.780218675827,28809.826880242057,29933.041637477254,31125.96087633163,32316.666174793834,33211.13191124724
Male,78,29682.0,30280.0,30978.0,32348.09523809522,32228.09523809522,33158.0,33750.0,33490.715762549866,30234.17040668204,32045.8109855628,34559.05311760069,36552.425669179094,36797.27240645644,38816.9504754194,47368.81008863289,44270.66398099301,42926.04724159304,42770.87404883141,42710.08249079781,43038.82065644048,44283.491906827694,45124.860727205814,47070.84750708724,49193.63383058623,50282.46696768943,52462.69574194242,54210.37246733741,56059.604697063005,57831.27460969021,59075.41930930725,61157.871353121634,63311.80027454019,63919.89164561228,64898.477207218835,65856.71286294944,65837.03225890384,65697.58422619641,66543.20993070703,67442.83686657545,67976.92922768008
Male,0,134083.060666,137304.66666666663,133402.66666666663,130296.66666666663,130352.66666666663,132136.66666666663,128150.0,128139.59875998265,128727.80391976425,129177.98514202105,129535.02852623467,129979.35794097304,130460.8092358645,130896.57655080843,131268.7026261447,131633.9467858359,131994.68444941822,132345.50532730366,132734.8727644629,133180.5338737038,133685.32483732203,134257.88488260642,134903.72875964784,135636.26206091983,136448.6261903788,137335.0484537054,138282.87513638663,139356.68314809288,140496.168887967,141765.18678279943,142903.61389962403,143705.02030543628,144396.634375574,144960.64794704944,145395.8679374705,145704.1541058721,145900.26934047625,146009.06140109882,146056.775768245,146066.30372000247
Male,8,94854.0,97812.28571428565,103622.38095238087,108192.38095238087,113614.57142857142,118509.38904985707,119282.81466206664,122700.42862512259,125935.8449707689,127705.00702927122,123963.16160399026,121133.02192676169,120579.83700736583,121597.1341020297,118484.16484739585,118493.82702524227,118951.81950444079,119309.84375207202,119592.17672985984,119947.911258693,120334.71188768785,120684.65249180941,120985.24665813288,121281.07831974368,121575.57425344408,121864.46018594169,122188.97189592404,122568.18982711484,122998.52096440521,123488.69601722021,124042.0775874988,124668.23439310804,125359.63114356765,126111.5548256299,126911.78260351042,127814.66510413223,128766.96271586124,129821.6761681941,130765.28910827785,131426.24116864425
Male,17,96930.0,95346.19047619044,97054.19047619044,96782.28571428565,96942.38095238087,97802.4761904761,97954.38095238087,97723.20370648766,95801.77114736382,98760.93255945525,100731.08170319407,105353.83800092964,109371.57577413946,113322.6853895473,117619.70241009598,118057.2601141278,121106.6431575518,123945.30406107243,125489.96789597141,122214.13640061425,119755.23722408568,119302.05651785005,120201.14367604724,117431.55716916101,117443.40133722126,117834.30657867902,118143.91572393788,118387.6119608774,118695.56956232726,119031.43663339707,119335.5436576659,119596.45316561528,119853.99223856928,120111.78956963628,120365.12906251167,120654.18175056265,120995.38693098126,121384.42441575047,121827.59058179965,122329.5226713575
Male,18,96926.0,97154.19047619044,95524.38095238087,98122.38095238087,98102.4761904761,97902.57142857142,97544.4761904761,98908.14975055103,98661.7331352228,96815.30203183799,99723.59101324725,101665.24002881107,106091.41784324142,109974.0915142484,113819.10293411542,118015.2141546048,118418.34541300684,121381.63521065001,124144.60377296798,125634.6406302895,122457.2441616882,120067.49806816367,119638.32214930348,120506.0298701358,117802.99808754644,117812.1360774318,118188.24553312981,118486.81605209268,118721.51408279358,119019.2909962922,119344.02393486306,119637.96806007205,119890.10270425101,120139.01802192263,120388.30586381762,120634.03752969045,120915.1502560268,121248.58452244707,121629.3719356921,122063.24181481241
Male,9,91246.0,94750.19047619044,97596.4761904761,103344.57142857142,108246.57142857142,113210.76190476186,117917.38904985707,118489.11282485642,121858.75718343543,125036.46253580623,126771.66242897487,123095.9315665415,120317.4011985101,119777.39889626502,120775.43029317581,117710.77869519687,117722.78434375685,118171.50706900828,118522.8232204908,118799.86380270527,119148.8417834601,119528.19329402226,119872.40749950506,120167.0678525346,120457.51214885683,120746.97278921446,121030.59002462341,121350.04799083747,121723.90283994406,122148.4972512752,122631.77200033926,123177.48469303541,123794.86300506565,124476.50891953189,125217.39659372918,126006.01997287263,126895.54303201224,127833.28008928588,128871.60258889705,129800.22366694122
